Title,URL,Address,Description
NANNY/HOUSEKEEPER.,https://newyork.craigslist.org/lgi/kid/d/nanny-housekeeper/6290599747.html,HUNTINGTON/LOYD HARBOR /OYSTERBAY/SYOSSET,"
        
Hello, I am a hardworking nanny/babysitter/housekeeper. I am available for FULLTIME ONLY. I am a mature Mother of 1 grown children. 

I have lots of childcare experience,I do have references that are available and I am able to start as soon as you need me.

Please contact me for further information or questions. I look forward to hearing from you.  
 


MY AVAILABLE HOURS MONDAY TO SATURDAY   6.00AM TO  7.00PM     (7DAYS PER WEEK),,

I AM LOOKING AROUND( HUNTINGTON STATION/LOYD HARBOR /DIX HILL/NORTH PORT/CENTER PORT/COMMACK/FARMINGDALE ) AREA  FEEL FREE TO CALL     
 


job agency please dont  call me i dont accept offers......
    "
Daycare and real estate for sell,https://newyork.craigslist.org/wch/kid/d/daycare-and-real-estate-for/6283288656.html,,"
        
This is a great opportunity to own a profitable home-based business that provides daycare services to the Westchester community. Owners are selling due to retirement. This is an ideal job opportunity for a young mother or a couple wanting a self-paced business venture. No prior daycare experience required. Clientele will carry over into new management.

The house and business was established in 1989. We are licensed for 12-14 children. We are licensed by NYS and Westchester county. Established as one of the top accredited day care in Westchester County for the past 28 years. Business requires one extra staff member besides the owner. Fully equipped. No investment is required.

This is an owner operated daycare. Potential yearly revenue is $120,000. In the past at 100% capacity the yearly revenue has been $150,000. The preschool currently operates at 80% capacity without any advertising. Clients come largely by word of mouth and referrals. The business is small and manageable yet due to community demand has high earning potential for the right  owner looking to own a daycare. 

Located in Cortlandt Manor and in the Lakeland school district. The two story house is on 3000sqft and is a residential property and has ¾ acre. 

Seller will provide training and support in person and through phone/email.

Please visit website for more detail. Phone number is on the website. Please call after 6pm for further inquiries.

www.julieslittleschool.com

Sell by owner.    "
***HAPPY CHILDHOODS LAST A LIFETIME!***,https://newyork.craigslist.org/wch/kid/d/happy-childhoods-last-lifetime/6283289070.html,"Cortlandt Manor, NY","
        
Give your child the best beginning possible by placing them in a nurturing and enriching family-like environment! 

LICENSED daycare has openings for children 8 weeks through pre-Kindergarten.  Open Monday to Friday 8am-6pm.  
Run by a Registered Nurse/Teacher with over 20 years of experience and outstanding references.  We specialize in infant care.

Hot, nutritious meals and snacks will also be provided. 

Your child will have a chance to learn a second language (Japanese & Chinese) and make friends and memories that will last for years to come! 
Summer language sessions for Chinese are now open!

There is currently a new enrollment special!!  Also ask about our winter & spring specials!!


Please call 
 
 for more details & visit us for yourself!
www.julieslittleschool.com    "
WEEKEND SITTER available,https://newyork.craigslist.org/brk/kid/d/weekend-sitter-available/6315192492.html,Brooklyn/manhattan,"
        
Sitter available for weekend care.
Newborn  and up.

Overnight care
Date night care
Drop off only.

    "
Sitter available for work,https://newyork.craigslist.org/brk/kid/d/sitter-available-for-work/6315225850.html,Brooklyn,"
        
Can work Friday,  Saturday,  Sunday.  
Drop off only
Over night ok

I have experience with new horns and up.    "
Nanny- Houskeeper  available.,https://newyork.craigslist.org/fct/kid/d/nanny-houskeeper-available/6315241440.html,Stratford,"
        
I am a nanny/ housekeeper  looking for a part-time/full-time position in the Fairfield County area. I have 8+ years experience working with all ages . I am looking to work 3-5 days a week on weekdays, i'm  also available for some weekends and/ or date nights as well. 
I speak English  fluently  I am a non-smoker as well as have a clean driving record. 
I'd be happy to provide references as well as meet or chat on the phone. Looking forward to hearing from you and I wish you the best of luck with your search!
 Thank you.    "
BEST Daycare in Yonkers! Over 20 Years in Business!!,https://newyork.craigslist.org/wch/kid/d/best-daycare-in-yonkers-over/6315477588.html,South Yonkers,"
        
We are now ready to welcome in new families to our program for September 2017!

We have full time openings
7am-6pm, Monday through Friday. We are a licensed home group program, but we are center-based in our approach and practices.

We rarely advertise because our families tend to stay with us for years so act quickly, as spaces fill up fast so do not hesitate to call today!

My name is Lucy Pages, and I can be reached at 
 
. We look forward to hearing from you soon!

*Great Rates!
*State Licensed!
*CPR & First Aid Certified!
*Research Based Curriculum!
*Healthy Meals!
*Small Caregiver/child ratios!
*Spacious outdoor play area!
*Loving & Experienced Caregivers!
*Child Care Subsidy & DSS Accepted!
    "
BEST Daycare in Yonkers! Over 20 Years in Business!!,https://newyork.craigslist.org/wch/kid/d/best-daycare-in-yonkers-over/6315487374.html,South Yonkers,"
        
We are now ready to welcome in new families to our program for September 2017!

We have full time openings
7am-6pm, Monday through Friday. We are a licensed home group program, but we are center-based in our approach and practices.

We rarely advertise because our families tend to stay with us for years so act quickly, as spaces fill up fast so do not hesitate to call today!

My name is Lucy Pages, and I can be reached at 
 
. We look forward to hearing from you soon!

*Great Rates!
*State Licensed!
*CPR & First Aid Certified!
*Research Based Curriculum!
*Healthy Meals!
*Small Caregiver/child ratios!
*Spacious outdoor play area!
*Loving & Experienced Caregivers!
*Child Care Subsidy & DSS Accepted!
    "
☼☼☼Around the Clock Academy- Vouchers Accepted/After School,https://newyork.craigslist.org/brx/kid/d/around-the-clock-academy/6304051481.html,Bronx,"
        
Dear Parents,

I would like to take this opportunity to invite all parents to come and visit Around the Clock Academy a licensed group family daycare in the Bronx. The space will be limited due to the unique services we will provide to both parents and children. 


We are a group family daycare and we are both CPR and First Aide certified by the American Red Cross. 

The daycare will be accepting children from 6 weeks to twelve years old. We will have seperate areas for the infants from 6 weeks to 1 year old and a toddler area for children 2 years old to 5 years old. We will also be providing an after school program. There will be pick up from the school available. We also have a computer lab and will provide the after school program with homework help.


♥Educational Curriculum



♥Meals and Snacks



♥Arts and Crafts Activities/Projects



♥Circle Time, Story Telling



♥Puppet Show



♥Potty Training



♥Computer Time  



♥Literacy and Numeracy



♥Reading, Your Baby Can Read Program



Our services will be provided in a private home that has been inspected and approved by the Department of Health, childproof and where the children will have designated areas accordingly to their age group. They will have their own bathroom, sleeping area and backyard for play during the spring and summer months. In the summer we will be running a fun and very exciting summer program filled with activities and trips. The facility is secured with alarm system, smoke and carbon monoxide detectors. The children will also benefit from central air conditioning system for the hot summer months. 

At the daycare we will be working with educated and qualified staff that will be working together as a team to provide quality services to your children and make every day a Good Day. We will be utilizing a curriculum to work with the children, this will not only be play but a learning environment filled with fun. We will make learning fun for the children utilizing a creative curriculum that will give them a firm foundation in their education and make their transition to kindergarten as smooth as possible. It is a fact that has been proven by research that children learn and develop the most from the ages from birth to five years old. This being said lets get to work and work together as a team to help these children get a great start in life. We will together develop individual goals for each child to assist he/she achieve their age appropriate developmental milestones. Therefore, we can together measure the child's progress. You will also receive a quarterly progress report indicating the child's progress and areas of need.

We are Open Monday-Friday 7am-6pm!

*****ALL  VOUCHERS ACCEPTED*****
****ALL  MEALS & SNACKS  PROVIDED****

*******School Drop Off and Pick Up in 10457/10460 zip codes***********

If interested give Ms. Perez a call at 
 
 for a tour. 
Feel free to visit us at http:/aroundtheclockday-care.business.site

(Corner of 175 Street & Crotona Ave)    "
BEST Daycare in Yonkers! Over 20 Years in Business!!,https://newyork.craigslist.org/wch/kid/d/best-daycare-in-yonkers-over/6315473815.html,South Yonkers,"
        
We are now ready to welcome in new families to our program for September 2017!

We have full time openings
7am-6pm, Monday through Friday. We are a licensed home group program, but we are center-based in our approach and practices.

We rarely advertise because our families tend to stay with us for years so act quickly, as spaces fill up fast so do not hesitate to call today!

My name is Lucy Pages, and I can be reached at 
 
. We look forward to hearing from you soon!

*Great Rates!
*State Licensed!
*CPR & First Aid Certified!
*Research Based Curriculum!
*Healthy Meals!
*Small Caregiver/child ratios!
*Spacious outdoor play area!
*Loving & Experienced Caregivers!
*Child Care Subsidy & DSS Accepted!
    "
Affordable baby sitter,https://newyork.craigslist.org/brk/kid/d/affordable-baby-sitter/6312104398.html,Brooklyn,"
        
Hello parent (s) I'm a baby sitter have been for 18 years I work within my home I've worked with children from 6 wks to 13 yrs old I  work with the parent charge less then day care I'm affordable my hours are Mon-Fri 6:30am to 7:00pm I also do weekends and over  night    "
I charge less then day care,https://newyork.craigslist.org/brk/kid/d/charge-less-then-day-care/6305005694.html,Brooklyn,"
        
Greetings parents !!!..I'm a babysitter / nanny I have been for 18 years.. I'm trustworthy,honest,caring, loving, reliable.  I've baby sat children from 6 wks to 13 years  I work within home I work with the parents on my fee I'm available Mon-Fri  6am -8pm if needed I'm available on the weekends and over nights

    "
BEST Daycare in Yonkers! Over 20 Years in Business!!,https://newyork.craigslist.org/wch/kid/d/best-daycare-in-yonkers-over/6315481695.html,South Yonkers,"
        
We are now ready to welcome in new families to our program for September 2017!

We have full time openings
7am-6pm, Monday through Friday. We are a licensed home group program, but we are center-based in our approach and practices.

We rarely advertise because our families tend to stay with us for years so act quickly, as spaces fill up fast so do not hesitate to call today!

My name is Lucy Pages, and I can be reached at 
 
. We look forward to hearing from you soon!

*Great Rates!
*State Licensed!
*CPR & First Aid Certified!
*Research Based Curriculum!
*Healthy Meals!
*Small Caregiver/child ratios!
*Spacious outdoor play area!
*Loving & Experienced Caregivers!
*Child Care Subsidy & DSS Accepted!
    "
BEST Daycare in Yonkers! Over 20 Years in Business!!,https://newyork.craigslist.org/wch/kid/d/best-daycare-in-yonkers-over/6315478857.html,South Yonkers,"
        
We are now ready to welcome in new families to our program for August 2017!

We have full time openings
7am-6pm, Monday through Friday. We are a licensed home group program, but we are center-based in our approach and practices.

We rarely advertise because our families tend to stay with us for years so act quickly, as spaces fill up fast so do not hesitate to call today!

My name is Lucy Pages, and I can be reached at 
 
. We look forward to hearing from you soon!

*Great Rates!
*State Licensed!
*CPR & First Aid Certified!
*Research Based Curriculum!
*Healthy Meals!
*Small Caregiver/child ratios!
*Spacious outdoor play area!
*Loving & Experienced Caregivers!
*Child Care Subsidy & DSS Accepted!
    "
24 HRS QUALITY CHILDCARE IN MOUNT VERNON,https://newyork.craigslist.org/wch/kid/d/24-hrs-quality-childcare-in/6289301647.html,MOUNT VERNON,"
        
Are you unable to find AFFORDABLE CHILD CARE that doesn't close their doors at 5PM? 
If you are looking for a SAFE, SECURE and LOVING environment for your child then Nobel Minds Childcare is the place to be. We are OPEN 24 HOURS!, to suit your child care needs. 

We freshly prepare healthy Meals and Snacks, Secure indoor and outdoor play areas in a newly renovated facility, Potty train. Arts and Crafts, Dress Up, Reading Time, Outdoor Activities and Structured Learning. We Accept All Ages!

We provide an extensive Pre-K program, in which we also teach French. Being a Kindergarten teacher, I take pride in going above and beyond in making sure that every child reaches his/hers full potential. 

Call now to reserve your spot, as openings fills up quick. I look forward to meeting you and your family 
 
    "
24 HRS QUALITY CHILDCARE IN MOUNT VERNON,https://newyork.craigslist.org/wch/kid/d/24-hrs-quality-childcare-in/6290066654.html,MOUNT VERNON,"
        
Are you unable to find AFFORDABLE CHILD CARE that doesn't close their doors at 5PM? 
If you are looking for a SAFE, SECURE and LOVING environment for your child then Nobel Minds Childcare is the place to be. We are OPEN 24 HOURS!, to suit your child care needs. 

We freshly prepare healthy Meals and Snacks, Secure indoor and outdoor play areas in a newly renovated facility, Potty train. Arts and Crafts, Dress Up, Reading Time, Outdoor Activities and Structured Learning. We Accept All Ages!

We provide an extensive Pre-K program, in which we also teach French. Being a Kindergarten teacher, I take pride in going above and beyond in making sure that every child reaches his/hers full potential. 

Call now to reserve your spot, as openings fills up quick. I look forward to meeting you and your family 
 
    "
24 HRS QUALITY CHILDCARE IN MOUNT VERNON,https://newyork.craigslist.org/wch/kid/d/24-hrs-quality-childcare-in/6294943496.html,MOUNT VERNON,"
        
Are you unable to find AFFORDABLE CHILD CARE that doesn't close their doors at 5PM? 
If you are looking for a SAFE, SECURE and LOVING environment for your child then Nobel Minds Childcare is the place to be. We are OPEN 24 HOURS!, to suit your child care needs. 

We freshly prepare healthy Meals and Snacks, Secure indoor and outdoor play areas in a newly renovated facility, Potty train. Arts and Crafts, Dress Up, Reading Time, Outdoor Activities and Structured Learning. We Accept All Ages!

We provide an extensive Pre-K program, in which we also teach French. Being a Kindergarten teacher, I take pride in going above and beyond in making sure that every child reaches his/hers full potential. 

Call now to reserve your spot, as openings fills up quick. I look forward to meeting you and your family 
 
    "
license family child care,https://newyork.craigslist.org/fct/kid/d/license-family-child-care/6315568287.html,Danbury,"
        
Brand New!! infant to school age openings. Loving mom , nurse , CPR certified, first aid, safe outdoor playground, snacks and lunch  provided , educational plan ,Great rates!!! Care for kids welcomed !! infant 200$ per week and over 2 years 180 $ per week. Open 6:30 am to 6 pm .Please email or text me for more information. Thanks !!    "
EXCELLENT BILINGUAL EUROPEAN nanny,https://newyork.craigslist.org/mnh/kid/d/excellent-bilingual-european/6302322361.html,MANHATTAN,"
        
Highly-educated nanny with tons  of experience looking to provide
stimulating, nurturing, happy, safe 
environment and  the  best service.
I'm extremely responsible, dedicated, skilled, efficient, loving,  patient, trustworthy nanny who  genuinely loves kids. 
I'm experienced with children of all ages: newborns, toddlers,school -aged children. 
I love to make children feel special, happy and secure.  Kids become attached to me very quickly. So do I
   I'm a creative, energetic, highly-organized, reliable person who will  love your child(ren) as my own and  will provide the best  care ever.  You won't regret.
I speak fluent English, Russian.
I hope to hearing from you soon.
Thank you for reading and consideration.    "
Young Active  Jewish  Grandma will care for your children.,https://newyork.craigslist.org/que/kid/d/young-active-jewish-grandma/6308558922.html,"Forest Hills, Rego Park","
        
Young fun type Jewish grandma, will be happy to care for your children. I love to sing,dance,play most sports, swim, cook, and have a fun happy personality. Let's meet.    "
24 HRS QUALITY CHILDCARE IN MOUNT VERNON,https://newyork.craigslist.org/wch/kid/d/24-hrs-quality-childcare-in/6290066407.html,MOUNT VERNON,"
        
Are you unable to find AFFORDABLE CHILD CARE that doesn't close their doors at 5PM? 
If you are looking for a SAFE, SECURE and LOVING environment for your child then Nobel Minds Childcare is the place to be. We are OPEN 24 HOURS!, to suit your child care needs. 

We freshly prepare healthy Meals and Snacks, Secure indoor and outdoor play areas in a newly renovated facility, Potty train. Arts and Crafts, Dress Up, Reading Time, Outdoor Activities and Structured Learning. We Accept All Ages!

We provide an extensive Pre-K program, in which we also teach French. Being a Kindergarten teacher, I take pride in going above and beyond in making sure that every child reaches his/hers full potential. 

Call now to reserve your spot, as openings fills up quick. I look forward to meeting you and your family 
 
    "
NYS LISENCED FAMILY HOME DAYCARE FOR 2MTHS-5YRS,https://newyork.craigslist.org/brk/kid/d/nys-lisenced-family-home/6302093523.html,Fulton st. A & C train B25 B47 B46,"
        
    "
NYS LISENCED FAMILY HOME DAYCARE FOR 2MTHS-5YRS,https://newyork.craigslist.org/brk/kid/d/nys-lisenced-family-home/6302764214.html,Fulton st. A & C train B25 B47 B46,"
        
    "
🌠 LICENSED  FAMILY DAYCARE 🌟 FOR 2MTHS-5YRS 🌠,https://newyork.craigslist.org/brk/kid/d/licensed-family-daycare-for/6302090710.html,Fulton st. A & C train B25 B47 B46,"
        
    "
Loving and exp. nanny offers infant care at reasonable rates.,https://newyork.craigslist.org/que/kid/d/loving-and-exp-nanny-offers/6315644869.html,"Bayside, Bay Terrace, Oakland Gardens","
        
Hello Working Parents:

Do you need child care but are worried about the cost? I can work with you to come up with a rate that you can afford. I am offering full time or part time child care for your baby. No after-school care only. 

KEY QUALIFICATIONS

* 8 years of work experience as a nanny with a family.
* Strong ability to bond with baby or child and form a trusting relationship.
* Excellent knowledge of playtime, reading, and various activities for child.
* Committed to working energetically for child's mental and physical advancement and well-being.
* Ability to take care of both newborns and toddlers.

If you feel we would be a good match, please call or text. Serious inquiries only.
    "
24 HRS/AFTER SCHOOL SPECIAL!!!,https://newyork.craigslist.org/brx/kid/d/24-hrs-after-school-special/6292051547.html,NORTH BRONX,"
        
Are you unable to find AFFORDABLE CHILD CARE that doesn't close their doors at 5PM? 
If you are looking for a SAFE, SECURE and LOVING environment for your child then Nobel Minds Childcare is the place to be. We are OPEN 24 HOURS!, to suit your child care needs. 

We freshly prepare healthy Meals and Snacks, Secure indoor and outdoor play areas in a newly renovated facility, Potty train. Arts and Crafts, Dress Up, Reading Time, After school homework help, Outdoor Activities and Structured Learning. We Accept All Ages!

***BRAND NEW***

☆ Sibling Discount!
☆ After School Special Price!
☆ FREE School Pick Up!


We provide an extensive Pre-K program, in which we also teach French. Being a Kindergarten teacher, I take pride in going above and beyond in making sure that every child reaches his/hers full potential. 

Call now to reserve your spot, as openings fills up quick. I look forward to meeting you and your family 
 
    "
BEST Daycare in Yonkers! Over 20 Years in Business!!,https://newyork.craigslist.org/wch/kid/d/best-daycare-in-yonkers-over/6315640028.html,South Yonkers,"
        
We are now ready to welcome in new families to our program for September 2017!

We have full time openings
7am-6pm, Monday through Friday. We are a licensed home group program, but we are center-based in our approach and practices.

We rarely advertise because our families tend to stay with us for years so act quickly, as spaces fill up fast so do not hesitate to call today!

My name is Lucy Pages, and I can be reached at 
 
. We look forward to hearing from you soon!

*Great Rates!
*State Licensed!
*CPR & First Aid Certified!
*Research Based Curriculum!
*Healthy Meals!
*Small Caregiver/child ratios!
*Spacious outdoor play area!
*Loving & Experienced Caregivers!
*Child Care Subsidy & DSS Accepted!
    "
BEST Daycare in Yonkers! Over 20 Years in Business!!,https://newyork.craigslist.org/wch/kid/d/best-daycare-in-yonkers-over/6315639266.html,South Yonkers,"
        
We are now ready to welcome in new families to our program for September 2017!

We have full time openings
7am-6pm, Monday through Friday. We are a licensed home group program, but we are center-based in our approach and practices.

We rarely advertise because our families tend to stay with us for years so act quickly, as spaces fill up fast so do not hesitate to call today!

My name is Lucy Pages, and I can be reached at 
 
. We look forward to hearing from you soon!

*Great Rates!
*State Licensed!
*CPR & First Aid Certified!
*Research Based Curriculum!
*Healthy Meals!
*Small Caregiver/child ratios!
*Spacious outdoor play area!
*Loving & Experienced Caregivers!
*Child Care Subsidy & DSS Accepted!
    "
Nanny/housekeeping/elderlycare,https://newyork.craigslist.org/fct/kid/d/nanny-housekeeping-elderlycare/6315659978.html,Fairfield county,"
        
I am looking for a nanny/babysitting or housekeeping job I am very clean patient and respectful I really love kids and passionate and fun. I am very flexible. You can email me if in need    "
Nanny,https://newyork.craigslist.org/stn/kid/d/nanny/6315657175.html,,"
        
HelloI, I have over 25 years of experience in childcare. I have worked in a daycare as well as for private families. I specialize in infant to preschool aged children. I also have experience with twins and multiple children. I am available part time or full time. 

    "
French Babysitter-weekend and overnight-with experiences,https://newyork.craigslist.org/mnh/kid/d/french-babysitter-weekend-and/6304724392.html,NYC,"
        
Hello
My name is Elle. I'm a 31, French Native. I am graduated with a Master's Degree in international business and languages (English and German) and have valid working papers. I speak fluent English and can tutor in French or other general subjects.

My babysitting experience is over 12 years long. I babysat kids aged from 2 years to 14 years old. I have seen them growing up. I have also been an au pair. It was years of activities, watching up, fun, joy... I will detailed further to you the activities I enjoyed with kids according to the age of your kids.

I have been proved to be responsible, mature, friendly, open-minded, patient, down-to-earth, trustworthy and kind. I really enjoy being around kids. I'm an energetic, enthusiastic and passionate person.
- With the kids, I'm loving, caring, creative, interactive, warm, playful and honest.
- With the parents, I'm a quick learner, organized and reliable. I follow the instructions very well.

I'm now working as an online entrepreneur and French tutor, Occasionally babysitting overnight or on weekends.

I would love to give you additional information about me.

Please contact me for further information.
I look forward to hearing from you.

Elle    "
BEST Daycare in Yonkers! Over 20 Years in Business!!,https://newyork.craigslist.org/wch/kid/d/best-daycare-in-yonkers-over/6315637859.html,South Yonkers,"
        
We are now ready to welcome in new families to our program for  September 2017!

We have full time openings
7am-6pm, Monday through Friday. We are a licensed home group program, but we are center-based in our approach and practices.

We rarely advertise because our families tend to stay with us for years so act quickly, as spaces fill up fast so do not hesitate to call today!

My name is Lucy Pages, and I can be reached at 
 
. We look forward to hearing from you soon!

*Great Rates!
*State Licensed!
*CPR & First Aid Certified!
*Research Based Curriculum!
*Healthy Meals!
*Small Caregiver/child ratios!
*Spacious outdoor play area!
*Loving & Experienced Caregivers!
*Child Care Subsidy & DSS Accepted!
    "
PERFECT FRENCH AND ENGLISH SPEAKING NANNY AVAILABLE RIGHT NOW.,https://newyork.craigslist.org/mnh/kid/d/perfect-french-and-english/6315674748.html,MANHATTAN,"
        
OBJECTIVE : 
TO SECURE A FULL TIME POSITION WHERE I CAN UTILIZE MY SKILLS TO BENEFIT MY EMPLOYER AND PROVIDE ROOM FOR GROWTH.

MY NAME IS YVONNE, I AM MATURE, RELIABLE, HARD WORKING AND HONEST LADY. 
I AM MOM AND GRANDMOTHER AND FULL OF KNOWLEDGE WHEN IT COMES TO CHILDREN.
I LOVE CHILDREN, I READ, SPEAK, WRITE  AND SING IN FRENCH.
I HAVE BEEN NANNY FOR 17 YEARS.
I AM LOOKING FOR FULL TIME NANNY POSITION AND AM AVAILABLE RIGHT NOW.
THANKS FOR CALLING ME IF YOU ARE INTERESTED.
YVONNE @ 
 
.
MAY GOD BLESS YOUR ALL ❤️🙏    "
To Any Parents Searching For a Wonderful Nanny!,https://newyork.craigslist.org/brk/kid/d/to-any-parents-searching-for/6315691381.html,New York City,"
        
I would like to recommend our wonderful nanny of 8 years who is looking for a new, full-time live-out position in NYC, preferably in Brooklyn.

She is extremely competent with newborn and very young children as well interactive and positively reinforcing in her interactions with older children. A very caring & loving person (our kids adore her) she was very reliable in all of her domestic responsibilities, such as cooking, light cleaning, doing the laundry, etc.  Essentially, she has been responsible for raising my two girls while they were growing up and I was preoccupied with my business during the work week. 
If you are looking for a mature, trustworthy, warm and sincere caretaker, you will love our nanny! 

Please feel free to contact me if you or anyone you know is in need; she can start immediately.  I would be happy to speak in more detail about her qualifications and will pass along her contact info for an interview. 

Thank you!

Dr. Mitchell Stearn    "
Reliable & Trustworthy Babysitter available !,https://newyork.craigslist.org/brk/kid/d/reliable-trustworthy/6315693842.html,Bay Ridge,"
        
Hello! my name is Louiza. I live in  Bay Ridge, Brooklyn and have several years of experience Babysitting Kids from newborn and Up , I love Kids and I am very reliable, energetic and trustworthy.

I can babysit more than 2 Children in my place, so if you Are working from 9 to 5 and you need to find someone who can take care of your child, then I' am the right Babysitter for you (8 hrs Or more, 5 days Or more) and available in the weekends. 

You can contact me at 
 
.  I'm looking forward to help    "
"Private In-Home/Library tutor for 1:1, Grades K-8 All subjects",https://newyork.craigslist.org/brx/kid/d/private-in-home-library-tutor/6315694249.html,,"
        
Private in-home tutor available starting immediately. Library meetings ok. $30/hour, $45/1.5 hours. 

30 years of experience with early childhood/elementary students, 20-years of experience with Special Education and ESL students.
Reading, Math, Writing, ELA test practice, Science and Social Studies. Religion for Catholic school ok..please make sure tutor has all religious teaching materials. We also recommend having a laptop or tablet ready for research during lessons. Interactive teaching materials are also used with books and printed materials. Please make sure your child has a valid operational library card as well.

We currently have 3:30 to 4:30 or 5 open or 5:00 to 6:30 open, Monday through Friday,. Weekends: Sunday 1-2:30, and 3:00 to 4:30pm. We have one Saturday morning spot left for 11am to 12:30pm

Please respond with contact information, your child's grade and needs and what time you are interested in booking. You can use this link to choose the days and time that work best for you.



This service is for the following neighborhoods: Morris Park, Pelham Parkway, Allerton, Norwood, Wakefield, Eastchester, Co-op City.
    "
Kind and Experienced Nanny looking for Nanny or Babysitting Position,https://newyork.craigslist.org/que/kid/d/kind-and-experienced-nanny/6303096048.html,Queens,"
        
Kind and Experienced Nanny looking for A Nanny or Babysitting Position at your home.., Either full time or part time. Weekdays or Weekends. I am a very kind and loving lady.. I have many years of Experience. With newborns threw pre-teens. Ive also worked with children with Autism. I have Excellent Checkable  References! And Very Reasonable Rates. If interested you can email me or call me at 
 
. And we can discuss it in further Detail. Thank you! and I would look forward to hearing from you.    "
!!!_Qualified Loving Nannies and Babysitters Available!_!!_!!!,https://newyork.craigslist.org/brx/kid/d/qualified-loving-nannies-and/6308824252.html,Nannies,"
        
Looking for the nanny or babysitter that everyone wants is difficult at times but not with us. Do a quick babysitter or nanny search and find someone asap.
    "
Professional Nanny Available ASAP,https://newyork.craigslist.org/mnh/kid/d/professional-nanny-available/6304079146.html,Manhattan or other,"
        
I'm a Professional, Highly Experienced, College Educated American Career Nanny that is available asap. I'm looking for a top-notch FT Live-in job. I bring alot to the table and I offer a great service to any family I'm caring for. I'm happy, fun, organized, attentive to detail, warm/loving and positive. If you want a Top-level Career Nanny/HM- I'm the one for you :)    "
Music Theory - Piano/Guitar/Drums or voice Lessons available,https://newyork.craigslist.org/mnh/kid/d/music-theory-piano-guitar/6283817666.html,All Manhattan,"
        
Hello everyone, 

I'm a Professional musician and a music teacher, I graduated with a Bachelor in Classical Music from Esart University(PT) and I've been teaching private and group lessons for almost a decade.
I have many years of experience, I've been working with Orchestras, various ensembles, pop and rock groups, and with a lot of great musicians.

Perfect for all ages +> Beginner - Intermediate or Advanced - improve your skills.
Music Theory
- Harmony 
- Melody
- Rhythm 
- Modes 
- Scales
- Reading Music 
- Ear Training 

Instrument lessons (Beginner - Intermediate)
=>Voice Lessons
=>Piano
=>Guitar

 
=>Drums


=>Group Classes


$45p/hour
contact for more information




    "
Perfect Nanny For Your Kids,https://newyork.craigslist.org/que/kid/d/perfect-nanny-for-your-kids/6300902571.html,Nannies,"
        
We have a huge database of available nannies and sitters near you. Find your new nanny in no time.
    "
"Responsible, Mature and Enthusiastic Babysitter**Childcare Provider",https://newyork.craigslist.org/mnh/kid/d/responsible-mature-and/6280837117.html,New York,"
        
Our nanny & sitter referral tool is 100% free for the next 30 days! No hidden costs!

Here is a typical profile:

I am 26 years old and I'm a responsible, mature and enthusiastic babysitter who really loves childcare.

I love outdoor activities, crafts and play dates.

I have 1.5 years of experience in USA. I was living with a family, taking care of their children and teaching them Spanish since March 2015 when I came as Au pair.

EXPERIENCE

Full Time Nanny - Au-pair

- Bath and dress children 
- Wash and iron children's laundry
- Prepare bottles and handling of breast milk 
- Change diapers 
- Prepare snacks and meal as well as supervise children's mealtime 
- Clean table and space after children meals 
- Plan outdoor and educational activities for children 
- Plan and supervise rest, bed and sleep times 
- Read and tell stories to children 
- Schedule and organize children's activities 
- Transport children to and from school and other social activities using public transportation. 
- Regularly travel with the family to help with vacation and childcare 
- Encourage communication with the kids in Spanish and English    "
GUARDERIA...SAFARI DAYCARE,https://newyork.craigslist.org/que/kid/d/guarderiasafari-daycare/6315719300.html,FLUSHING,"
        
SALUDOS,
SOY UNA MADRE DE FAMILIA CON MUCHA EXPERIENCIA EN CUIDO DE NINOS.
CERTIFICADO DEL ESTADO DE NEW YORK PARA CUIDO DE NINOS.
CAPACITADA EN PRIMEROS AUXILIOS, CPR Y CURSO DE 15 HORAS DE SALUD Y SEGURIDAD. COMINDA GRATIS.
LES OFRECEMOS ACTIVIDADES DENTRO DEL HOGAR COMO :
ARTE, PINTURA, NUMEROS, COLORES, FIGURAS, JUEGOS. TAMBIEN ACTIVIDADES FUERA DE LA CASA, COMO IR AL PARQUE LOCAL.
SOY UNA PERSONA MUY RESPONSABLE CON UN HOGAR DONDE LES OFRECEMOS MUCHO AMOR Y RESPETO A SUS NINOS.
ACEPTO TODAS EDADES, MEDIO O TIEMPO COMPLETO.

WWW.SAFARIDAYCARE.COM

PARA MAS INFORMACION FAVOR LLAMAR.
ELEIDA

 


    "
"Professional, High-end Nanny for Hire",https://newyork.craigslist.org/fct/kid/d/professional-high-end-nanny/6304078933.html,any area,"
        
I'M AMERICAN, WELL-EDUCATED, VERY EXPERIENCED, TOP-CALIBER, STELLAR REFS, ALL AGES OF EXPERIENCE, OK WITH PETS 

THE BEST IN THE BIZ! 

I CAN START NOW FOR THAT PERFECT FIT. I'M LOOKING FOR LIVE-IN ONLY. 

IF YOU REALLY WANT A PROFESSIONAL TO JOIN YOUR TEAM, THEN I KNOW YOU WILL LOVE ME. 

I SO LOOK FORWARD TO SPEAKING WITH YOU!    "
